"movie_id","person_id","department_id","job"
19901,75437,6,"Sound Re-Recording Mixer"
19901,119182,8,"Makeup Artist"
19901,119182,8,"Hairstylist"
19901,577468,6,"Sound Designer"
19901,577468,6,"Supervising Sound Editor"
19901,966022,5,"Editor"
19901,1080781,3,"Producer"
19901,1097359,7,"Set Decoration"
19901,1120664,9,"Dialect Coach"
19901,1121518,3,"Line Producer"
19901,1195356,3,"Casting"
19901,1337413,6,"Foley"
19901,1355540,10,"Visual Effects Supervisor"
19901,1391707,7,"Art Direction"
19901,1391708,8,"Makeup Department Head"
19901,1391708,8,"Hairstylist"
19901,1391709,7,"Art Department Coordinator"
19901,1391710,7,"Set Designer"
19901,1391711,7,"Set Designer"
19901,1391712,9,"Property Master"
19901,1391713,7,"Set Designer"
19901,1391714,6,"Sound Designer"
19901,1391715,6,"Sound Designer"
19901,1391719,5,"Dialogue Editor"
19901,1391720,5,"Dialogue Editor"
19901,1391721,5,"Dialogue Editor"
19901,1391723,9,"Sound Recordist"
19901,1391725,10,"Visual Effects Producer"
19901,1391727,10,"Visual Effects Supervisor"
19901,1391729,1,"Still Photographer"
19901,1391730,1,"Still Photographer"
19901,1391731,1,"Camera Operator"
19901,1391732,1,"Steadicam Operator"
19901,1391733,3,"Location Manager"
19901,1391735,2,"Script Supervisor"
19901,1412745,9,"Second Unit Cinematographer"
19901,1418798,8,"Makeup Artist"
19901,1418798,8,"Hairstylist"
19901,1418799,8,"Makeup Artist"
19901,1418799,9,"Makeup Effects"
19901,1418801,8,"Makeup Artist"
19901,1418802,8,"Makeup Artist"
19901,1418802,8,"Hairstylist"
19901,1418803,9,"Makeup Effects"
19901,1418806,3,"Production Manager"
19901,1418807,9,"Visual Effects Editor"
19901,1418813,9,"Stunt Coordinator"
19901,1418814,1,"Additional Camera"
19901,1418815,11,"Gaffer"
19901,1418816,11,"Rigging Gaffer"
19901,1418817,3,"Production Accountant"
34016,1589,6,"Original Music Composer"
34016,1597,6,"Supervising Sound Effects Editor"
34016,2864,1,"Director of Photography"
34016,33456,8,"Costume Design"
34016,41080,3,"Casting"
34016,54585,7,"Production Design"
34016,61107,3,"Producer"
34016,61397,3,"Producer"
34016,59837,5,"Editor"
34016,74619,4,"Screenplay"
34016,82169,1,"Steadicam Operator"
34016,82169,1,"Camera Operator"
34016,11063,7,"Set Decoration"
34016,111686,2,"Director"
34016,212576,4,"Screenplay"
34016,235578,1,"Camera Operator"
34016,407795,8,"Key Hair Stylist"
34016,964791,1,"Camera Operator"
34016,968453,3,"Executive Producer"
34016,978127,6,"Sound Re-Recording Mixer"
34016,1031810,6,"Sound Editor"
34016,1031811,6,"Supervising Sound Editor"
34016,1116936,6,"Sound Effects Editor"
34016,1316296,8,"Makeup Department Head"
34016,1342657,6,"Sound Effects Editor"
34016,1347755,6,"Music Editor"
34016,1387183,5,"Dialogue Editor"
34016,1401155,2,"Script Supervisor"
34016,1412228,6,"Sound Editor"
34016,1417005,3,"Production Coordinator"
34016,1433021,6,"Sound Re-Recording Mixer"
34016,1453185,1,"Still Photographer"
34016,1456041,6,"Sound Re-Recording Mixer"
34016,1527917,8,"Hair Department Head"
34016,1535987,6,"Music Supervisor"
34016,1546047,6,"Music Editor"
34016,1546057,7,"Art Direction"
34016,1546063,7,"Art Department Coordinator"
10069,905,7,"Production Design"
10069,4504,3,"Executive Producer"
10069,4507,3,"Executive Producer"
10069,5583,5,"Editor"
10069,36425,3,"Producer"
10069,21635,3,"Executive Producer"
10069,21962,6,"Original Music Composer"
10069,32474,8,"Costume Design"
10069,52159,3,"Producer"
10069,50459,3,"Executive Producer"
10069,50461,3,"Producer"
10069,57642,5,"Editor"
10069,62768,2,"Director"
10069,62768,4,"Author"
10069,62770,3,"Producer"
10069,62770,4,"Author"
10069,62772,3,"Producer"
10069,62773,3,"Producer"
10069,62771,3,"Producer"
10069,62776,1,"Director of Photography"
10069,62775,3,"Producer"
10069,62778,3,"Casting"
10069,62781,7,"Set Decoration"
10069,62779,3,"Casting"
10069,62780,7,"Art Direction"
10069,62782,3,"Executive Producer"
10069,62795,3,"Executive Producer"
10069,1319850,8,"Costume Supervisor"
12819,61970,2,"Director"
12819,61970,4,"Story"
12819,109541,4,"Screenplay"
12819,131242,2,"Director"
10115,4504,3,"Executive Producer"
10115,4507,3,"Executive Producer"
10115,6342,3,"Producer"
10115,7478,6,"Original Music Composer"
10115,10397,8,"Costume Design"
10115,12781,3,"Executive Producer"
10115,25142,5,"Editor"
10115,21635,3,"Executive Producer"
10115,32236,7,"Production Design"
10115,53014,2,"Director"
10115,53014,4,"Writer"
10115,54781,3,"Co-Producer"
10115,56324,1,"Director of Photography"
10115,58870,3,"Executive Producer"
10115,63671,3,"Casting"
10115,63672,3,"Casting"
10115,63673,7,"Set Decoration"
10115,63675,3,"Associate Producer"
10115,63674,3,"Casting"
10115,112521,7,"Art Direction"
25132,2294,2,"Director"
25132,2294,4,"Writer"
25132,2294,9,"Cinematography"
25132,2294,5,"Editor"
25132,2294,3,"Producer"
25132,2294,6,"Music"
25132,5911,3,"Producer"
25132,5914,3,"Casting"
25132,18350,3,"Executive Producer"
25132,20489,7,"Production Design"
25132,20490,8,"Costume Design"
25132,57111,3,"Line Producer"
25132,57475,4,"Writer"
25132,61524,7,"Set Decoration"
25132,61847,5,"Editor"
25132,112690,3,"Executive Producer"
25132,113864,3,"Executive Producer"
25132,999284,6,"Music"
25132,1014920,3,"Casting"
25132,1014924,3,"Executive Producer"
25132,1741165,3,"Associate Producer"
25132,1741203,6,"Music"
12690,228,2,"Director"
12690,228,4,"Screenplay"
12690,228,3,"Producer"
12690,546,3,"Casting"
12690,4190,8,"Costume Design"
12690,4501,1,"Director of Photography"
12690,7035,5,"Editor"
12690,7035,3,"Associate Producer"
12690,11412,7,"Art Direction"
12690,16430,4,"Screenplay"
12690,16430,3,"Producer"
12690,27679,3,"Executive Producer"
12690,18135,3,"Producer"
12690,18135,3,"Unit Production Manager"
12690,19451,4,"Novel"
12690,20692,6,"Original Music Composer"
12690,10830,3,"Executive Producer"
12690,27543,7,"Production Design"
12690,39973,3,"Executive Producer"
12690,112307,7,"Set Decoration"
12690,589974,1,"Still Photographer"
12690,935278,3,"Casting"
12690,957566,3,"Associate Producer"
12690,1114956,3,"Associate Producer"
12690,1340318,6,"Sound Effects Editor"
12690,1341858,6,"Sound Re-Recording Mixer"
12690,1342626,6,"Sound Re-Recording Mixer"
12690,1364412,6,"Sound Effects Editor"
12690,1397736,6,"Music Editor"
12690,1404716,6,"Supervising Sound Editor"
12690,1404718,5,"Dialogue Editor"
12690,1407230,1,"Steadicam Operator"
12690,1407230,1,"Camera Operator"
12690,1413092,6,"Sound Effects Editor"
12690,1433720,5,"Dialogue Editor"
12690,1444923,11,"Rigging Gaffer"
12690,1473811,2,"Script Supervisor"
12690,1535131,6,"Music Supervisor"
12690,1538374,3,"Production Supervisor"
12690,1546442,6,"Sound mixer"
12690,1547137,3,"Production Coordinator"
12690,1547139,5,"First Assistant Editor"
12690,1547140,8,"Costume Supervisor"
12690,1653504,3,"Executive Producer"
13596,356,1,"Director of Photography"
13596,4500,6,"Original Music Composer"
13596,9545,3,"Casting"
13596,37021,3,"Executive Producer"
13596,37023,7,"Art Direction"
13596,21584,3,"Producer"
13596,26502,2,"Director"
13596,26502,4,"Screenplay"
13596,21794,5,"Editor"
13596,35512,7,"Production Design"
13596,40513,3,"Executive Producer"
13596,53758,3,"Producer"
13596,62160,3,"Producer"
13596,60946,3,"Casting"
13596,61899,3,"Executive Producer"
13596,62161,3,"Producer"
13596,150748,3,"Producer"
13596,448476,3,"Producer"
13596,448477,3,"Producer"
13596,928588,3,"Casting"
13596,960543,3,"Casting"
13596,964587,4,"Writer"
13596,964587,3,"Producer"
13596,1125567,3,"Producer"
13159,1201,2,"Director"
13159,1460672,5,"Editorial Manager"
22796,16837,4,"Screenplay"
22796,16837,2,"Director"
13682,73161,2,"Director"
13682,80675,4,"Screenplay"
13682,85914,4,"Screenplay"
13682,77545,4,"Characters"
13682,1447301,10,"Animation Department Coordinator"
13682,1447459,10,"Animation"
13682,1451280,10,"Animation"
13682,1460439,10,"Animation"
13682,1460783,10,"Animation Manager"
18357,900,6,"Sound Re-Recording Mixer"
18357,19155,6,"Music"
18357,7902,3,"Casting"
18357,8763,6,"Sound Editor"
18357,11454,5,"Editor"
18357,14378,7,"Assistant Art Director"
18357,13168,6,"ADR Editor"
18357,24310,1,"Director of Photography"
18357,21794,5,"Editor"
18357,13435,7,"Set Decoration"
18357,38410,1,"Camera Operator"
18357,40592,3,"Producer"
18357,59267,4,"Writer"
18357,64149,2,"Director"
18357,64830,3,"Producer"
18357,80672,9,"Choreographer"
18357,80606,3,"Casting Associate"
18357,83083,6,"Supervising ADR Editor"
18357,83087,6,"Sound Editor"
18357,83090,6,"Supervising Sound Editor"
18357,91093,6,"Sound Editor"
18357,143913,6,"ADR Editor"
18357,930028,1,"Camera Operator"
18357,935719,8,"Costume Design"
18357,957258,7,"Production Design"
18357,1015427,6,"Boom Operator"
18357,1030977,6,"Orchestrator"
18357,1116936,6,"Sound Editor"
18357,1242718,6,"Songs"
18357,1302621,2,"Second Assistant Director"
18357,1319135,7,"Art Direction"
18357,1341342,9,"Transportation Coordinator"
18357,1344278,2,"Script Supervisor"
18357,1378848,3,"Production Accountant"
18357,1387572,6,"Sound Re-Recording Mixer"
18357,1401363,9,"Stunt Coordinator"
18357,1407345,3,"Production Supervisor"
18357,1409270,6,"ADR Editor"
18357,1411856,6,"Music Editor"
18357,1412228,6,"Sound Mixer"
18357,1415617,6,"Sound Editor"
18357,1415618,6,"Supervising Sound Editor"
18357,1418010,9,"Unit Publicist"
18357,1420150,7,"Construction Coordinator"
18357,1422071,11,"Chief Lighting Technician"
18357,1428974,3,"Unit Production Manager"
18357,1439763,7,"Art Department Coordinator"
18357,1447583,7,"Property Master"
18357,1476990,3,"Associate Producer"
18357,1476990,2,"First Assistant Director"
18357,1480308,8,"Key Hair Stylist"
18357,1521753,8,"Set Costumer"
18357,1524189,8,"Costume Supervisor"
18357,1530723,1,"First Assistant Camera"
18357,1535958,3,"Production Supervisor"
18357,1540470,5,"Color Timer"
18357,1544639,6,"Music Editor"
18357,1548698,6,"Orchestrator"
18357,1551521,6,"Music Editor"
18357,1552997,9,"Choreographer"
18357,1553245,1,"Still Photographer"
18357,1562244,9,"Special Effects Coordinator"
18357,1616516,8,"Key Makeup Artist"
18357,1677824,6,"Sound Editor"
18357,1693130,5,"Associate Editor"
18357,1710265,6,"First Assistant Sound Editor"
18357,1723830,3,"Production Coordinator"
18357,1775847,3,"Location Manager"
18357,1778013,7,"Storyboard Designer"
18357,1811627,6,"Assistant Sound Editor"
18357,1824561,7,"Assistant Property Master"
18357,1824562,7,"Assistant Property Master"
18357,1824563,8,"Set Costumer"
18357,1824564,5,"First Assistant Editor"
18357,1824565,5,"Assistant Editor"
18357,1824566,9,"Post Production Assistant"
18357,1824567,6,"Music Supervisor"
18357,1824568,11,"Best Boy Electric"
18357,1824569,1,"Key Grip"
18357,1824570,9,"Transportation Captain"
15644,2031,3,"Casting"
15644,2461,3,"Producer"
15644,2487,3,"Producer"
15644,2532,3,"Casting"
15644,6041,6,"Original Music Composer"
15644,8747,3,"Producer"
15644,21004,8,"Costume Design"
15644,21640,7,"Production Design"
15644,21642,7,"Set Decoration"
15644,41677,3,"Casting"
15644,43610,5,"Editor"
15644,56324,1,"Director of Photography"
15644,56327,3,"Executive Producer"
15644,65937,6,"Sound Effects Editor"
15644,67160,1,"Camera Operator"
15644,95834,6,"Music Editor"
15644,117867,6,"Supervising Sound Editor"
15644,137125,6,"Sound Re-Recording Mixer"
15644,1212551,4,"Writer"
15644,1216735,2,"Director"
15644,1330048,8,"Costume Supervisor"
15644,1332245,9,"Stunts"
15644,1357070,9,"Transportation Coordinator"
15644,1364412,6,"Sound Effects Editor"
15644,1370949,5,"Dialogue Editor"
15644,1391583,1,"Still Photographer"
15644,1407354,6,"Sound Re-Recording Mixer"
15644,1414532,2,"Script Supervisor"
15644,1442535,9,"Stunt Coordinator"
15644,1533556,8,"Assistant Costume Designer"
15644,1550778,1,"Steadicam Operator"
15644,1550778,1,"Camera Operator"
15644,1551863,6,"Music Supervisor"
15644,1551870,6,"Sound mixer"
10642,25143,6,"Original Music Composer"
10642,57426,5,"Editor"
10642,57434,2,"Director"
10642,57434,4,"Screenplay"
10642,57434,3,"Producer"
10642,58038,3,"Producer"
10642,66160,3,"Producer"
10642,69918,1,"Director of Photography"
22074,17087,2,"Director"
22074,17087,4,"Writer"
13805,33283,5,"Editor"
13805,35694,2,"Director"
13805,35694,4,"Screenplay"
13805,35694,3,"Producer"
13805,35734,2,"Director"
13805,35734,4,"Screenplay"
13805,35734,3,"Producer"
13805,49911,6,"Original Music Composer"
13805,52259,3,"Producer"
13805,52260,9,"Cinematography"
13805,150748,3,"Producer"
13805,961093,3,"Executive Producer"
13805,1114052,3,"Producer"
10710,3188,7,"Production Design"
10710,966,1,"Director of Photography"
10710,2242,3,"Casting"
10710,2529,7,"Set Decoration"
10710,8246,2,"Director"
10710,8246,3,"Producer"
10710,5166,5,"Editor"
10710,5666,6,"Original Music Composer"
10710,10956,3,"Co-Producer"
10710,9255,8,"Costume Design"
10710,16731,3,"Producer"
10710,42281,7,"Set Designer"
10710,46592,7,"Set Designer"
10710,57098,3,"Unit Production Manager"
10710,57634,3,"Executive Producer"
10710,16376,3,"Executive Producer"
10710,60086,5,"Editor"
10710,60937,7,"Art Direction"
10710,1126348,3,"Location Manager"
10710,1398132,3,"Casting Associate"
10710,1535954,3,"Production Coordinator"
10710,1778264,3,"Location Manager"
10710,1838870,4,"Screenplay"
15092,68602,3,"Producer"
15092,3193,6,"Sound Designer"
15092,3193,6,"Supervising Sound Editor"
15092,3953,3,"Producer"
15092,3954,3,"Producer"
15092,3955,3,"Producer"
15092,3958,3,"Executive Producer"
15092,3958,10,"Visual Effects Supervisor"
15092,51030,3,"Executive Producer"
15092,10421,7,"Production Design"
15092,14714,8,"Hairstylist"
15092,19662,3,"Casting"
15092,20192,4,"Screenplay"
15092,20192,2,"Director"
15092,20192,3,"Executive Producer"
15092,20192,1,"Camera Operator"
15092,20193,4,"Screenplay"
15092,20193,2,"Director"
15092,20193,3,"Executive Producer"
15092,20193,1,"Camera Operator"
15092,23604,5,"Editor"
15092,11310,9,"Special Effects Coordinator"
15092,40513,3,"Executive Producer"
15092,52790,3,"Executive Producer"
15092,61996,9,"Makeup Effects"
15092,62279,7,"Set Decoration"
15092,64227,1,"Director of Photography"
15092,75591,5,"Editor"
15092,75617,9,"Stunt Coordinator"
15092,80826,6,"Sound Designer"
15092,109129,8,"Makeup Artist"
15092,122451,6,"Music"
15092,403314,9,"Makeup Effects"
15092,965666,8,"Costume Design"
15092,1005950,3,"Executive Producer"
15092,1008115,7,"Art Direction"
15092,1158477,2,"Script Supervisor"
15092,1185063,7,"Construction Coordinator"
15092,1191540,11,"Gaffer"
15092,1198049,9,"Second Unit Cinematographer"
15092,1267055,6,"Foley"
15092,1309884,6,"Sound Re-Recording Mixer"
15092,1339463,9,"Picture Car Coordinator"
15092,1352966,5,"Dialogue Editor"
15092,1357061,6,"Sound Designer"
15092,1387186,1,"Still Photographer"
15092,1387216,7,"Leadman"
15092,1387217,7,"Art Department Coordinator"
15092,1391571,6,"Sound Re-Recording Mixer"
15092,1392083,6,"Sound Designer"
15092,1394743,9,"Makeup Effects"
15092,1401795,10,"Visual Effects Supervisor"
15092,1401992,9,"Video Assist Operator"
15092,1402249,10,"Visual Effects Supervisor"
15092,1404285,9,"Visual Effects Editor"
15092,1404286,9,"Visual Effects Editor"
15092,1404903,6,"ADR & Dubbing"
15092,1404903,5,"Dialogue Editor"
15092,1408338,10,"Visual Effects Producer"
15092,1409283,9,"Unit Publicist"
15092,1413453,6,"Sound Designer"
15092,1414497,9,"Property Master"
15092,1414537,8,"Hairstylist"
15092,1414538,8,"Hairstylist"
15092,1414539,8,"Makeup Department Head"
15092,1414540,8,"Makeup Artist"
15092,1414541,8,"Makeup Artist"
15092,1414544,9,"Makeup Effects"
15092,1414546,3,"Production Supervisor"
15092,1414547,7,"Greensman"
15092,1414548,6,"Foley"
15092,1414549,6,"Sound Designer"
15092,1414551,9,"Visual Effects Editor"
15092,1414552,10,"Visual Effects Producer"
15092,1414553,10,"Visual Effects Producer"
15092,1414554,9,"Stunt Coordinator"
15092,1414555,11,"Rigging Gaffer"
15092,1414556,8,"Set Costumer"
15092,1414557,8,"Set Costumer"
15092,1414558,5,"Digital Intermediate"
15092,1414559,5,"First Assistant Editor"
15092,1414560,9,"Choreographer"
15092,1414561,2,"Script Supervisor"
15092,1414562,3,"Production Accountant"
15092,1639187,3,"Executive Producer"
15092,1669267,9,"Stunts"
11382,1243,2,"Director"
11382,1243,4,"Screenplay"
11382,3658,3,"Producer"
11382,6993,3,"Producer"
11382,10440,5,"Editor"
11382,15194,1,"Director of Photography"
11382,23966,7,"Production Design"
11382,32983,4,"Screenplay"
15005,6899,1,"Director of Photography"
15005,11383,5,"Editor"
15005,29940,3,"Casting"
15005,38807,7,"Production Design"
15005,63065,3,"Producer"
15005,66941,6,"Original Music Composer"
15005,87178,2,"Director"
15005,87432,4,"Screenplay"
15005,87432,5,"Editor"
15005,87432,3,"Producer"
15005,87433,4,"Novel"
15005,87434,4,"Novel"
15005,102803,3,"Producer"
15005,1063966,5,"Editor"
15005,1095093,8,"Hair Department Head"
15005,1130633,8,"Makeup Department Head"
15005,1393278,8,"Makeup Artist"
15005,1407737,1,"Steadicam Operator"
15005,1414532,2,"Script Supervisor"
15005,1418063,11,"Gaffer"
15005,1423865,1,"Camera Operator"
15005,1425827,9,"Second Unit Cinematographer"
15005,1441226,3,"Casting"
15005,1441227,8,"Costume Design"
15005,1448889,1,"Still Photographer"
15005,1455461,10,"Animation"
15005,1535417,6,"Music Editor"
15005,1535418,3,"Production Manager"
15005,1545099,7,"Art Department Coordinator"
15005,1545100,9,"Property Master"
15005,1545101,3,"Producer"
15005,1545102,3,"Producer"
15005,1545103,10,"Animation"
15005,1545104,10,"Animation"
15005,1545105,10,"Animation"
15005,1545106,10,"Animation"
15005,1545109,1,"Camera Operator"
15005,1545113,10,"Visual Effects Coordinator"
15070,915,4,"Writer"
15070,1723,2,"Director"
15070,1424894,9,"Makeup Effects"
12797,508,2,"Director"
12797,508,4,"Author"
12797,561,3,"Casting"
12797,4504,3,"Executive Producer"
12797,4507,3,"Executive Producer"
12797,9041,7,"Production Design"
12797,13932,3,"Casting"
12797,17765,1,"Director of Photography"
12797,17767,6,"Original Music Composer"
12797,21968,3,"Executive Producer"
12797,35974,3,"Producer"
12797,51296,4,"Screenplay"
12797,73108,5,"Editor"
12797,1123059,3,"Producer"
17134,561,3,"Casting"
17134,894,6,"Music"
17134,3189,5,"Editor"
17134,6048,3,"Producer"
17134,16938,2,"Director"
17134,27040,7,"Production Design"
17134,41680,8,"Costume Design"
17134,50459,3,"Executive Producer"
17134,55441,1,"Director of Photography"
17134,60872,7,"Set Decoration"
17134,84753,4,"Writer"
17134,84758,3,"Producer"
17134,84761,3,"Producer"
17134,578724,8,"Makeup Department Head"
17134,1084753,1,"Camera Operator"
17134,1317645,7,"Art Direction"
17134,1319850,8,"Costume Supervisor"
17134,1333222,9,"Stunt Coordinator"
17134,1333932,3,"Casting"
17134,1338374,6,"Sound Re-Recording Mixer"
17134,1360446,7,"Art Department Coordinator"
17134,1367481,7,"Greensman"
17134,1378697,6,"Sound Re-Recording Mixer"
17134,1392131,6,"Sound Designer"
17134,1392131,6,"Supervising Sound Editor"
17134,1393371,9,"Property Master"
17134,1393372,7,"Construction Coordinator"
17134,1393375,7,"Leadman"
17134,1393380,5,"Dialogue Editor"
17134,1393382,6,"Sound Designer"
17134,1393387,9,"Special Effects Coordinator"
17134,1393389,10,"Visual Effects Producer"
17134,1393390,10,"Visual Effects Supervisor"
17134,1393396,1,"Still Photographer"
17134,1393398,1,"Camera Operator"
17134,1393399,1,"Camera Operator"
17134,1393400,11,"Gaffer"
17134,1393401,8,"Set Costumer"
17134,1393403,8,"Set Costumer"
17134,1393404,8,"Set Costumer"
17134,1393405,6,"Music Editor"
17134,1393406,9,"Transportation Coordinator"
17134,1393407,2,"Script Supervisor"
17134,1393408,3,"Location Manager"
18885,36147,2,"Director"
18885,126623,4,"Screenplay"
10773,382,3,"Producer"
10773,1528,6,"Original Music Composer"
10773,3224,2,"Director"
10773,8846,1,"Director of Photography"
10773,9027,8,"Costume Design"
10773,12954,3,"Producer"
10773,15731,5,"Editor"
10773,65016,3,"Executive Producer"
10773,66701,4,"Idea"
10773,66701,3,"Producer"
10773,66702,4,"Idea"
10773,66702,3,"Producer"
10773,66703,4,"Screenplay"
10773,948439,3,"Line Producer"
10563,1296,3,"Executive Producer"
10563,5912,6,"Original Music Composer"
10563,3806,3,"Casting"
10563,10567,4,"Screenplay"
10563,10418,1,"Director of Photography"
10563,15435,10,"Visual Effects Supervisor"
10563,20908,3,"Producer"
10563,21146,3,"Producer"
10563,22819,8,"Costume Design"
10563,48070,5,"Editor"
10563,58038,3,"Co-Producer"
10563,60011,3,"Co-Producer"
10563,66039,2,"Director"
10563,66040,4,"Screenplay"
10563,66040,4,"Story"
10563,86907,3,"Associate Producer"
10563,143972,2,"Script Supervisor"
10563,937893,3,"Executive Producer"
10563,1463199,7,"Art Direction"
10563,1467298,7,"Set Decoration"
10563,1471726,6,"Music Supervisor"
10563,1521767,7,"Production Design"
10563,1529447,8,"Key Hair Stylist"
10563,1529448,3,"Producer"
11835,2127,2,"Director"
11835,2148,6,"Original Music Composer"
11835,3965,3,"Casting"
11835,13224,6,"Dolby Consultant"
11835,26714,1,"Director of Photography"
11835,13458,9,"Stunt Coordinator"
11835,16651,5,"Editor"
11835,16658,9,"Special Effects Coordinator"
11835,18786,8,"Hairstylist"
11835,21162,7,"Set Decoration"
11835,21478,3,"Producer"
11835,36428,9,"Second Unit Cinematographer"
11835,53299,3,"Producer"
11835,53300,3,"Producer"
11835,54777,3,"Casting"
11835,57965,3,"Executive Producer"
11835,61095,3,"Executive Producer"
11835,61096,3,"Executive Producer"
11835,70251,5,"First Assistant Editor"
11835,70644,4,"Screenplay"
11835,70645,4,"Novel"
11835,70646,3,"Executive Producer"
11835,137125,6,"Sound Re-Recording Mixer"
11835,141301,7,"Production Design"
11835,983446,7,"Art Direction"
11835,1034748,3,"Casting"
11835,1183915,8,"Costume Design"
11835,1295780,9,"Makeup Effects"
11835,1295780,8,"Makeup Artist"
11835,1336516,7,"Construction Coordinator"
11835,1340748,2,"Script Supervisor"
11835,1341775,10,"Visual Effects Producer"
11835,1355966,8,"Set Costumer"
11835,1360110,10,"Visual Effects Supervisor"
11835,1393568,1,"Still Photographer"
11835,1396794,9,"Sound Recordist"
11835,1397736,6,"Music Editor"
11835,1400385,3,"Location Manager"
11835,1400877,8,"Costume Supervisor"
11835,1401354,3,"Production Supervisor"
11835,1402111,6,"Sound Re-Recording Mixer"
11835,1404824,2,"Script Supervisor"
11835,1408720,1,"Camera Operator"
11835,1412452,6,"Supervising Sound Editor"
11835,1413003,9,"Unit Publicist"
11835,1417890,9,"Studio Teachers"
11835,1419254,6,"Sound Editor"
11835,1419271,5,"Digital Intermediate"
11835,1419272,6,"Music Editor"
11835,1421236,8,"Hairstylist"
11835,1421237,8,"Makeup Department Head"
11835,1421238,7,"Art Department Coordinator"
11835,1421239,9,"Property Master"
11835,1421241,7,"Greensman"
11835,1421247,6,"Sound Editor"
11835,1421250,1,"Camera Operator"
11835,1421251,1,"Steadicam Operator"
11835,1421252,11,"Gaffer"
11835,1421253,8,"Set Costumer"
11835,1421254,8,"Set Costumer"
11835,1421255,9,"Transportation Coordinator"
11835,1421256,9,"Studio Teachers"
11835,1421257,2,"Script Supervisor"
26171,4189,8,"Costume Design"
26171,4909,7,"Set Decoration"
26171,5327,5,"Editor"
26171,5328,3,"Casting"
26171,9196,3,"Producer"
26171,11269,6,"Original Music Composer"
26171,11420,3,"Producer"
26171,14378,7,"Art Direction"
26171,15191,4,"Screenplay"
26171,68802,3,"Executive Producer"
26171,19689,3,"Casting"
26171,19770,3,"Executive Producer"
26171,23422,1,"Director of Photography"
26171,57301,3,"Producer"
26171,64045,2,"Director"
26171,64045,4,"Screenplay"
26171,64048,3,"Producer"
26171,65314,4,"Screenplay"
26171,98482,4,"Screenplay"
26171,1102071,3,"Executive Producer"
26171,1124531,7,"Production Design"
26171,1330528,3,"Producer"
26171,1330529,3,"Executive Producer"
26171,1330530,3,"Executive Producer"
26171,1393558,7,"Leadman"
31117,12698,2,"Director"
31117,16838,3,"Producer"
31117,16838,4,"Story"
31117,147713,4,"Screenplay"
14396,56911,2,"Director"
14396,1546584,7,"Standby Painter"
15673,54645,4,"Writer"
15673,113194,9,"Stunts"
15673,15045,2,"Director"
24432,53332,2,"Director"
24432,80537,2,"Director"
24432,80538,2,"Director"
13948,12987,2,"Director"
13948,12987,4,"Writer"
10929,561,3,"Casting"
10929,5362,3,"Casting"
10929,5363,3,"Casting"
10929,11821,7,"Assistant Art Director"
10929,12706,7,"Production Design"
10929,10830,3,"Executive Producer"
10929,23420,3,"Executive Producer"
10929,26981,6,"Original Music Composer"
10929,57134,3,"Producer"
10929,57135,1,"Director of Photography"
10929,57430,3,"Executive Producer"
10929,57858,5,"Editor"
10929,58403,4,"Screenplay"
10929,58403,2,"Director"
10929,58403,3,"Producer"
10929,62859,7,"Art Direction"
10929,15947,4,"Novel"
10929,548437,6,"ADR & Dubbing"
10929,548439,6,"Foley"
10929,548445,6,"Foley"
10929,555978,10,"Animation Supervisor"
10929,959742,3,"Casting Associate"
10929,960600,8,"Costume Design"
10929,1340014,2,"Script Supervisor"
10929,1342657,6,"Sound Designer"
10929,1342658,5,"Dialogue Editor"
10929,1347998,6,"Sound Re-Recording Mixer"
10929,1378755,6,"Sound Re-Recording Mixer"
10929,1391126,10,"Visual Effects Producer"
10929,1391591,1,"Camera Operator"
10929,1394752,10,"Visual Effects Producer"
10929,1394753,5,"First Assistant Editor"
10929,1394958,10,"Visual Effects Producer"
10929,1399633,10,"Visual Effects Coordinator"
10929,1400374,1,"Camera Operator"
10929,1401594,1,"Still Photographer"
10929,1401631,5,"Dialogue Editor"
10929,1406826,6,"Foley"
10929,1408326,9,"Visual Effects Editor"
10929,1408718,10,"Visual Effects Supervisor"
10929,1408780,9,"Special Effects Coordinator"
10929,1411856,6,"Music Editor"
10929,1413115,10,"Visual Effects Producer"
10929,1423757,6,"Sound Effects Editor"
10929,1427438,2,"Script Supervisor"
10929,1441250,6,"Sound Designer"
10929,1441250,6,"Supervising Sound Editor"
10929,1441261,9,"Second Unit Cinematographer"
10929,1441341,7,"Set Decoration"
10929,1441345,8,"Makeup Artist"
10929,1441372,2,"Script Supervisor"
10929,1511086,6,"Sound Effects Editor"
10929,1512251,8,"Makeup Artist"
10929,1523419,8,"Hairstylist"
10929,1552357,9,"Special Effects Coordinator"
10929,1566069,1,"Still Photographer"
10929,1575768,8,"Assistant Costume Designer"
10929,1575769,10,"3D Supervisor"
10929,1575771,10,"Animation"
10929,1575773,10,"Visual Effects Coordinator"
10929,1576236,1,"Camera Operator"
14220,19292,3,"Producer"
14220,20821,3,"Producer"
14220,66563,4,"Screenplay"
14220,66563,2,"Director"
14220,81209,4,"Screenplay"
12142,23799,2,"Director"
12142,23799,3,"Executive Producer"
12142,23808,1,"Director of Photography"
12142,40605,3,"Executive Producer"
12142,40610,4,"Screenplay"
12142,40607,4,"Screenplay"
12142,43901,3,"Producer"
12142,49187,6,"Music"
12142,64666,5,"Editor"
12142,71437,4,"Screenplay"
12142,71440,6,"Music"
12142,71441,6,"Music"
